solute_id,solvent_id,T_K,gamma_inf_exp,record_file,record_set,m,solute_inchikey,solvent_inchikey,solute_cas,solvent_cas,solute_name,solvent_name,solute_smiles,solvent_smiles,g_res,g_full,solvent_donor_class,aqueous
75525,75058,348.2,0.96,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.040821994520255166,LYGJENNIWJXYER-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,75-52-5,75-05-8,nitromethane,acetonitrile,C[N+](=O)[O-],CC#N,-0.20864621,-0.21098399,acceptor_only,False
75525,75058,398.2,0.97,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.030459207484708574,LYGJENNIWJXYER-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,75-52-5,75-05-8,nitromethane,acetonitrile,C[N+](=O)[O-],CC#N,-0.16195938,-0.16429716,acceptor_only,False
75650,75058,333.2,2.59,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.9516578757114463,DKGAVHZHDRPRBM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,75-65-0,75-05-8,2-methylpropan-2-ol,acetonitrile,CC(C)(C)O,CC#N,1.5913312,1.5290391,acceptor_only,False
75832,75058,298.2,19.3,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.9601050959108397,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,75-83-2,75-05-8,"2,2-dimethylbutane",acetonitrile,CCC(C)(C)C,CC#N,3.3812542,3.2590704,acceptor_only,False
78784,75058,313.2,20.86,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.0378334495726262,QWTDNUCVQCZILF-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,78-78-4,75-05-8,2-methylbutane,acetonitrile,CCC(C)C,CC#N,3.0490413,2.9317226,acceptor_only,False
78784,75058,333.2,16.5,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.803360380906535,QWTDNUCVQCZILF-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,78-78-4,75-05-8,2-methylbutane,acetonitrile,CCC(C)C,CC#N,2.9037828,2.7864642,acceptor_only,False
78831,75058,333.2,3.47,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.244154593958768,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,78-83-1,75-05-8,2-methyl-1-propanol,acetonitrile,CC(C)CO,CC#N,1.3501403,1.2691026,acceptor_only,False
78922,75058,333.2,3.64,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.2919836816486494,BTANRVKWQNVYAZ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,78-92-2,75-05-8,butan-2-ol,acetonitrile,CCC(C)O,CC#N,1.5394138,1.4436226,acceptor_only,False
96140,75058,298.2,20.4,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.0155349008501706,PFEOZHBOMNWTJB-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,96-14-0,75-05-8,3-methylpentane,acetonitrile,CCC(C)CC,CC#N,3.6064086,3.4079266,acceptor_only,False
100414,75058,298.2,5.6,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.7227665977411035,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,100-41-4,75-05-8,ethylbenzene,acetonitrile,CCC1=CC=CC=C1,CC#N,1.9625207,1.7175596,acceptor_only,False
100414,75058,298.2,5.59,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.7209792871670078,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,100-41-4,75-05-8,ethylbenzene,acetonitrile,CCC1=CC=CC=C1,CC#N,1.9625207,1.7175596,acceptor_only,False
104518,75058,298.2,11.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.4069451083182885,OCKPCBLVNKHBMX-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,104-51-8,75-05-8,butylbenzene,acetonitrile,CCCCC1=CC=CC=C1,CC#N,2.8807316,2.3665025,acceptor_only,False
104518,75058,298.2,11.1,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.4069451083182885,OCKPCBLVNKHBMX-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,104-51-8,75-05-8,butylbenzene,acetonitrile,CCCCC1=CC=CC=C1,CC#N,2.8807316,2.3665025,acceptor_only,False
107062,75058,333.2,1.52,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.41871033485818504,WSLDOOZREJYCGB-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,107-06-2,75-05-8,"1,2-dichloroethane",acetonitrile,C(CCl)Cl,CC#N,0.26201868,0.19719446,acceptor_only,False
107835,75058,298.2,25.22,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.2276373305367736,AFABGHUZZDYHJO-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,107-83-5,75-05-8,2-methylpentane,acetonitrile,CCCC(C)C,CC#N,3.660001,3.4376311,acceptor_only,False
107835,75058,298.2,21.9,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.086486636822455,AFABGHUZZDYHJO-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,107-83-5,75-05-8,2-methylpentane,acetonitrile,CCCC(C)C,CC#N,3.660001,3.4376311,acceptor_only,False
108087,75058,298.2,33.61,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.5148236417370144,BZHMBWZPUJHVEE-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-08-7,75-05-8,"2,4-dimethylpentane",acetonitrile,CC(C)CC(C)C,CC#N,3.9852035,3.730773,acceptor_only,False
108883,75058,293.2,4.45,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.4929040961781488,YXFVVABEGXRONW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-88-3,75-05-8,toluene,acetonitrile,CC1=CC=CC=C1,CC#N,1.5240254,1.3651924,acceptor_only,False
108883,75058,298.2,4.3,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.4586150226995167,YXFVVABEGXRONW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-88-3,75-05-8,toluene,acetonitrile,CC1=CC=CC=C1,CC#N,1.5122609,1.3534279,acceptor_only,False
108883,75058,298.2,4.23,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.4422019930581866,YXFVVABEGXRONW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-88-3,75-05-8,toluene,acetonitrile,CC1=CC=CC=C1,CC#N,1.5122609,1.3534279,acceptor_only,False
108883,75058,298.2,4.03,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3937663759585917,YXFVVABEGXRONW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-88-3,75-05-8,toluene,acetonitrile,CC1=CC=CC=C1,CC#N,1.5122609,1.3534279,acceptor_only,False
108883,75058,343.2,3.59,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.2781522025001875,YXFVVABEGXRONW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-88-3,75-05-8,toluene,acetonitrile,CC1=CC=CC=C1,CC#N,1.3995591,1.2407261,acceptor_only,False
108883,75058,393.2,3.08,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.1249295969854831,YXFVVABEGXRONW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-88-3,75-05-8,toluene,acetonitrile,CC1=CC=CC=C1,CC#N,1.2699535,1.1111205,acceptor_only,False
108907,75058,293.2,4.32,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.463255402256019,MVPPADPHJFYWMZ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-90-7,75-05-8,chlorobenzene,acetonitrile,C1=CC=C(C=C1)Cl,CC#N,1.0255716,0.86862713,acceptor_only,False
108907,75058,328.2,4.15,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.423108334242607,MVPPADPHJFYWMZ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-90-7,75-05-8,chlorobenzene,acetonitrile,C1=CC=C(C=C1)Cl,CC#N,1.0445433,0.8875988,acceptor_only,False
108907,75058,343.2,3.66,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.297463147413275,MVPPADPHJFYWMZ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-90-7,75-05-8,chlorobenzene,acetonitrile,C1=CC=C(C=C1)Cl,CC#N,1.0424333,0.8854888,acceptor_only,False
108907,75058,393.2,3.16,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.1505720275988207,MVPPADPHJFYWMZ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,108-90-7,75-05-8,chlorobenzene,acetonitrile,C1=CC=C(C=C1)Cl,CC#N,1.0070734,0.85012895,acceptor_only,False
109660,75058,293.2,26.92,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.2928695047765273,OFBQJSOFQDEBGM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-66-0,75-05-8,pentane,acetonitrile,CCCCC,CC#N,3.3662405,3.2051952,acceptor_only,False
109660,75058,298.2,17.2,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.8449093838194073,OFBQJSOFQDEBGM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-66-0,75-05-8,pentane,acetonitrile,CCCCC,CC#N,3.3267019,3.1656566,acceptor_only,False
109660,75058,298.2,17.04,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.8355635214011694,OFBQJSOFQDEBGM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-66-0,75-05-8,pentane,acetonitrile,CCCCC,CC#N,3.3267019,3.1656566,acceptor_only,False
109660,75058,313.2,21.25,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.056356895370426,OFBQJSOFQDEBGM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-66-0,75-05-8,pentane,acetonitrile,CCCCC,CC#N,3.208708,3.0476627,acceptor_only,False
109671,75058,293.2,13.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.624668592163159,YWAKXRMUMFPDSH-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-67-1,75-05-8,1-pentene,acetonitrile,CCCC=C,CC#N,2.3063066,2.1668804,acceptor_only,False
109671,75058,298.2,6.08,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.8050046959780757,YWAKXRMUMFPDSH-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-67-1,75-05-8,1-pentene,acetonitrile,CCCC=C,CC#N,2.2820058,2.1425796,acceptor_only,False
109671,75058,313.2,11.29,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.4239173781615704,YWAKXRMUMFPDSH-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-67-1,75-05-8,1-pentene,acetonitrile,CCCC=C,CC#N,2.2087846,2.0693583,acceptor_only,False
109693,75058,323.2,4.71,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.5496879080283263,VFWCMGCRMGJXDK-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-69-3,75-05-8,1-chlorobutane,acetonitrile,CCCCCl,CC#N,1.72124,1.561534,acceptor_only,False
109693,75058,348.2,3.98,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3812818192963463,VFWCMGCRMGJXDK-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,109-69-3,75-05-8,1-chlorobutane,acetonitrile,CCCCCl,CC#N,1.6364447,1.4767387,acceptor_only,False
110543,75058,298.2,27.97,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.3311325072138684,VLKZOEOYAKHREP-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-54-3,75-05-8,hexane,acetonitrile,CCCCCC,CC#N,3.8297722,3.5555668,acceptor_only,False
110543,75058,298.2,25.5,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.2386784521643803,VLKZOEOYAKHREP-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-54-3,75-05-8,hexane,acetonitrile,CCCCCC,CC#N,3.8297722,3.5555668,acceptor_only,False
110543,75058,298.2,24.0,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.1780538303479458,VLKZOEOYAKHREP-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-54-3,75-05-8,hexane,acetonitrile,CCCCCC,CC#N,3.8297722,3.5555668,acceptor_only,False
110543,75058,333.2,15.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.760009940032921,VLKZOEOYAKHREP-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-54-3,75-05-8,hexane,acetonitrile,CCCCCC,CC#N,3.5150762,3.2408705,acceptor_only,False
110543,75058,373.2,10.8,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.379546134130174,VLKZOEOYAKHREP-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-54-3,75-05-8,hexane,acetonitrile,CCCCCC,CC#N,3.1755526,2.9013472,acceptor_only,False
110861,75058,315.8,1.92,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.6523251860396901,JUJWROOIHBZHMG-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-86-1,75-05-8,pyridine,acetonitrile,C1=CC=NC=C1,CC#N,0.4074919,0.34658948,acceptor_only,False
110861,75058,334.6,1.81,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.5933268452777344,JUJWROOIHBZHMG-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-86-1,75-05-8,pyridine,acetonitrile,C1=CC=NC=C1,CC#N,0.40535286,0.34445044,acceptor_only,False
110861,75058,352.6,1.75,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.5596157879354227,JUJWROOIHBZHMG-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,110-86-1,75-05-8,pyridine,acetonitrile,C1=CC=NC=C1,CC#N,0.40045217,0.33954975,acceptor_only,False
111659,75058,298.2,56.51,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,4.034417613641752,TVMXDCGIABBOFY-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,111-65-9,75-05-8,octane,acetonitrile,CCCCCCCC,CC#N,4.839009,4.290435,acceptor_only,False
111659,75058,298.2,55.54,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,4.017103481878653,TVMXDCGIABBOFY-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,111-65-9,75-05-8,octane,acetonitrile,CCCCCCCC,CC#N,4.839009,4.290435,acceptor_only,False
111659,75058,298.2,46.9,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.8480176754522337,TVMXDCGIABBOFY-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,111-65-9,75-05-8,octane,acetonitrile,CCCCCCCC,CC#N,4.839009,4.290435,acceptor_only,False
111842,75058,298.2,78.75,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,4.366278277705742,BKIMMITUMNQMOS-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,111-84-2,75-05-8,nonane,acetonitrile,CCCCCCCCC,CC#N,5.341325,4.6386213,acceptor_only,False
123911,75058,298.2,1.37,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.3148107398400336,RYHBNJHYFVUHQT-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,123-91-1,75-05-8,"1,4-dioxane",acetonitrile,C1COCCO1,CC#N,0.5601143,0.49741507,acceptor_only,False
123911,75058,313.2,1.45,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.371563556432483,RYHBNJHYFVUHQT-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,123-91-1,75-05-8,"1,4-dioxane",acetonitrile,C1COCCO1,CC#N,0.54298425,0.480285,acceptor_only,False
141786,75058,293.2,1.58,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.4574248470388755,XEKOWRVHYACXOJ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,141-78-6,75-05-8,ethyl ethanoate,acetonitrile,CCOC(=O)C,CC#N,0.8561444,0.70549244,acceptor_only,False
141786,75058,313.2,1.53,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.4252677354043441,XEKOWRVHYACXOJ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,141-78-6,75-05-8,ethyl ethanoate,acetonitrile,CCOC(=O)C,CC#N,0.8201875,0.6695355,acceptor_only,False
141786,75058,353.2,1.51,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.412109650826833,XEKOWRVHYACXOJ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,141-78-6,75-05-8,ethyl ethanoate,acetonitrile,CCOC(=O)C,CC#N,0.7480756,0.5974236,acceptor_only,False
141786,75058,393.2,1.48,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.3920420877760237,XEKOWRVHYACXOJ-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,141-78-6,75-05-8,ethyl ethanoate,acetonitrile,CCOC(=O)C,CC#N,0.6791799,0.5285279,acceptor_only,False
142825,75058,298.2,39.55,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.677565694213663,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,142-82-5,75-05-8,heptane,acetonitrile,CCCCCCC,CC#N,4.329471,3.9272196,acceptor_only,False
142825,75058,298.2,31.6,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.4531571205928664,IMNFDUFMRHMDMM-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,142-82-5,75-05-8,heptane,acetonitrile,CCCCCCC,CC#N,4.329471,3.9272196,acceptor_only,False
540841,75058,293.2,82.43,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,4.411949448325136,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,540-84-1,75-05-8,"2,2,4-trimethylpentane",acetonitrile,CC(C)CC(C)(C)C,CC#N,4.2077894,3.9662247,acceptor_only,False
540841,75058,298.2,32.4,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.4781584227982836,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,540-84-1,75-05-8,"2,2,4-trimethylpentane",acetonitrile,CC(C)CC(C)(C)C,CC#N,4.159493,3.9179282,acceptor_only,False
540841,75058,313.2,52.75,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.965563772356176,NHTMVDHEPJAVLT-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,540-84-1,75-05-8,"2,2,4-trimethylpentane",acetonitrile,CC(C)CC(C)(C)C,CC#N,4.0150833,3.7735186,acceptor_only,False
565753,75058,298.2,40.27,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.695606774863363,RLPGDEORIPLBNF-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,565-75-3,75-05-8,"2,3,4-trimethylpentane",acetonitrile,CC(C)C(C)C(C)C,CC#N,4.122976,3.9065704,acceptor_only,False
592132,75058,298.2,46.9,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.8480176754522337,UWNADWZGEHDQAB-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,592-13-2,75-05-8,"2,5-dimethylhexane",acetonitrile,CC(C)CCC(C)C,CC#N,4.4888844,4.076398,acceptor_only,False
592416,75058,298.2,12.7,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.5416019934645457,LIKMAJRDDDTEIG-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,592-41-6,75-05-8,hex-1-ene,acetonitrile,CCCCC=C,CC#N,2.77065,2.5200765,acceptor_only,False
1678917,75058,298.2,41.88,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,3.734808386002336,IIEWJVIFRVWJOD-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,1678-91-7,75-05-8,ethylcyclohexane,acetonitrile,CCC1CCCCC1,CC#N,4.2078323,3.9545197,acceptor_only,False
56235,75092,308.2,1.66,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.5068176023684519,VZGDMQKNWNREIO-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,56-23-5,75-09-2,tetrachloromethane,dichloromethane,C(Cl)(Cl)(Cl)Cl,C(Cl)Cl,0.5403199,0.5029273,inert,False
64175,75092,298.2,9.21,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.2202898502672155,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,64-17-5,75-09-2,ethanol,dichloromethane,CCO,C(Cl)Cl,0.541794,0.5380019,inert,False
67561,75092,298.2,15.88,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,2.7650604558189897,OKKJLVBELUTLKV-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-56-1,75-09-2,methanol,dichloromethane,CO,C(Cl)Cl,1.4794611,1.4118894,inert,False
67561,75092,348.2,6.97,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.9416152247724325,OKKJLVBELUTLKV-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-56-1,75-09-2,methanol,dichloromethane,CO,C(Cl)Cl,1.3301913,1.2626196,inert,False
67561,75092,398.2,3.9,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,1.3609765531356006,OKKJLVBELUTLKV-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-56-1,75-09-2,methanol,dichloromethane,CO,C(Cl)Cl,1.1941609,1.1265893,inert,False
67641,75092,398.2,0.77,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.2613647641344075,CSCPPACGZOOCGX-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-64-1,75-09-2,acetone,dichloromethane,CC(=O)C,C(Cl)Cl,-1.244256,-1.2452089,inert,False
67641,75092,348.2,0.72,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.3285040669720361,CSCPPACGZOOCGX-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-64-1,75-09-2,acetone,dichloromethane,CC(=O)C,C(Cl)Cl,-1.6520573,-1.6530101,inert,False
67641,75092,303.2,0.48,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.7339691750802004,CSCPPACGZOOCGX-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-64-1,75-09-2,acetone,dichloromethane,CC(=O)C,C(Cl)Cl,-2.188582,-2.189535,inert,False
67641,75092,298.2,0.69,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.37106368139083207,CSCPPACGZOOCGX-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-64-1,75-09-2,acetone,dichloromethane,CC(=O)C,C(Cl)Cl,-2.2619793,-2.2629323,inert,False
67663,75092,308.2,1.05,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.04879016416943205,HEDRZPFGACZZDS-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,67-66-3,75-09-2,trichloromethane,dichloromethane,C(Cl)(Cl)Cl,C(Cl)Cl,0.12650639,0.11115444,inert,False
71432,75092,348.0,0.94,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.06187540371808753,UHOVQNZJYSORNB-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,71-43-2,75-09-2,benzene,dichloromethane,C1=CC=CC=C1,C(Cl)Cl,-0.12563828,-0.15048164,inert,False
71432,75092,298.2,0.92,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,-0.08338160893905101,UHOVQNZJYSORNB-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,71-43-2,75-09-2,benzene,dichloromethane,C1=CC=CC=C1,C(Cl)Cl,-0.18944296,-0.21428633,inert,False
71556,75092,308.2,1.18,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.16551443847757333,UOCLXMDMGBRAIB-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,71-55-6,75-09-2,"1,1,1-trichloroethane",dichloromethane,CC(Cl)(Cl)Cl,C(Cl)Cl,0.16189015,0.13078207,inert,False
75058,75092,298.2,1.14,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.131028262406404,WEVYAHXRMPXWCK-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,75-05-8,75-09-2,acetonitrile,dichloromethane,CC#N,C(Cl)Cl,-0.6276802,-0.6391687,inert,False
75058,75092,348.2,1.27,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.23901690047049992,WEVYAHXRMPXWCK-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,75-05-8,75-09-2,acetonitrile,dichloromethane,CC#N,C(Cl)Cl,-0.36508003,-0.37656853,inert,False
75058,75092,398.1,1.36,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.3074846997479607,WEVYAHXRMPXWCK-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,75-05-8,75-09-2,acetonitrile,dichloromethane,CC#N,C(Cl)Cl,-0.20737861,-0.21886711,inert,False
75343,75092,308.2,1.02,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.01980262729617973,SCYULBFZEHDVBN-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,75-34-3,75-09-2,"1,1-dichloroethane",dichloromethane,CC(Cl)Cl,C(Cl)Cl,-0.021353897,-0.033835646,inert,False
75525,75092,298.1,2.16,IdacRecLazzaroniDb2023.txt,LazzaroniDb2023,0.7701082216960737,LYGJENNIWJXYER-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,75-52-5,75-09-2,nitromethane,dichloromethane,C[N+](=O)[O-],C(Cl)Cl,0.26403987,0.26109314,inert,False
