doi,title,journal,year,source_json,dataset_number,method,phase,standard_state,solute_name,solvent_name,solute_inchi,solvent_inchi,solute_smiles,solvent_smiles,temperature,gamma_inf,ln_gamma_inf,idac_basis,solute_org_num,solvent_can,solute_can,pair,net_new
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,46.0,Chromatography,Liquid,Pure compound,propan-1-ol,triethylene glycol,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CCCO,OCCOCCOCCO,363.2,1.31,0.2700271372130602,declared in the record,,OCCOCCOCCO,CCCO,"('CCCO', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,47.0,Chromatography,Liquid,Pure compound,propan-2-ol,triethylene glycol,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CC(C)O,OCCOCCOCCO,333.2,1.45,0.371563556432483,declared in the record,,OCCOCCOCCO,CC(C)O,"('CC(C)O', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,47.0,Chromatography,Liquid,Pure compound,propan-2-ol,triethylene glycol,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CC(C)O,OCCOCCOCCO,348.2,1.4,0.3364722366212129,declared in the record,,OCCOCCOCCO,CC(C)O,"('CC(C)O', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,47.0,Chromatography,Liquid,Pure compound,propan-2-ol,triethylene glycol,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",CC(C)O,OCCOCCOCCO,363.2,1.38,0.3220834991691132,declared in the record,,OCCOCCOCCO,CC(C)O,"('CC(C)O', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,51.0,Chromatography,Liquid,Pure compound,1-pentyne,diethylene glycol,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3","InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",C#CCCC,OCCOCCO,333.2,9.93,2.295560478057081,declared in the record,,OCCOCCO,C#CCCC,"('C#CCCC', 'OCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,51.0,Chromatography,Liquid,Pure compound,1-pentyne,diethylene glycol,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3","InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",C#CCCC,OCCOCCO,348.2,10.48,2.349468678892896,declared in the record,,OCCOCCO,C#CCCC,"('C#CCCC', 'OCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,51.0,Chromatography,Liquid,Pure compound,1-pentyne,diethylene glycol,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3","InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",C#CCCC,OCCOCCO,363.2,10.15,2.3174737054877963,declared in the record,,OCCOCCO,C#CCCC,"('C#CCCC', 'OCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,52.0,Chromatography,Liquid,Pure compound,1-pentyne,triethylene glycol,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCC,OCCOCCOCCO,333.2,5.07,1.623340817603092,declared in the record,,OCCOCCOCCO,C#CCCC,"('C#CCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,52.0,Chromatography,Liquid,Pure compound,1-pentyne,triethylene glycol,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCC,OCCOCCOCCO,348.2,5.11,1.631199404215613,declared in the record,,OCCOCCOCCO,C#CCCC,"('C#CCCC', 'OCCOCCOCCO')",True
10.1016/j.jct.2013.05.011,Activity coefficients at infinite dilution of organic solutes in diethylene glycol and triethylene glycol from gas-liquid chromatography,J. Chem. Thermodyn.,2013,10.1016/j.jct.2013.05.011,52.0,Chromatography,Liquid,Pure compound,1-pentyne,triethylene glycol,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",C#CCCC,OCCOCCOCCO,363.2,5.01,1.6114359150967734,declared in the record,,OCCOCCOCCO,C#CCCC,"('C#CCCC', 'OCCOCCOCCO')",True
