sample_id,ln_x2_final,T,T_m,dH_fus,tau_12,tau_21,alpha,eta,denominator,d_lnx2_dTm,d_lnx2_ddH,d_lnx2_dtau12,d_lnx2_dtau21,d_lnx2_dalpha,d_lnx2_dTm_abs,d_lnx2_ddH_abs,d_lnx2_dtau12_abs,d_lnx2_dtau21_abs,d_lnx2_dalpha_abs,abs_error
3176,-7.327469,283.15,695.9972,25040.523,0.6063428,0.46558255,0.25748003,-2.1485273383271553,0.9985879127520252,-0.00622632929074518,-0.00025233004201109354,-0.9996362645496045,-0.7810097127560458,0.19266656275984048,0.00622632929074518,0.00025233004201109354,0.9996362645496045,0.7810097127560458,0.19266656275984048,0.1389026945141633
3177,-7.1284604,288.15,695.9972,25040.521,0.59975624,0.4559231,0.25748312,-2.118781569034603,0.9983008365004773,-0.006228119266882959,-0.00024501908490503,-0.9995392971121826,-0.7852102455792893,0.18530178720270782,0.006228119266882959,0.00024501908490503,0.9995392971121826,0.7852102455792893,0.18530178720270782,0.1842601047915701
3178,-6.9361486,293.15,695.9972,25040.521,0.593395,0.44659427,0.2574862,-2.0899129722651884,0.9979685920907203,-0.00623019273675578,-0.00023796663246694578,-0.999421723335486,-0.7892868610628586,0.17832355963812888,0.00623019273675578,0.00023796663246694578,0.999421723335486,0.7892868610628586,0.17832355963812888,0.1664057137935524
3179,-6.750189,298.15,695.9972,25040.521,0.5872458,0.43757838,0.25748935,-2.061864857403277,0.9975862606974825,-0.006232580498459233,-0.0002311604442472027,-0.9992802394238097,-0.793245109695462,0.17170810575875256,0.006232580498459233,0.0002311604442472027,0.9992802394238097,0.793245109695462,0.17170810575875256,0.2420356080939383
3180,-6.570263,303.15,695.9972,25040.523,0.58129954,0.42886102,0.25749245,-2.0345948449115943,0.9971486602126411,-0.006235316175650421,-0.0002245890958827091,-0.9991111983617219,-0.7970892426931031,0.16543521984562512,0.006235316175650421,0.0002245890958827091,0.9991111983617219,0.7970892426931031,0.16543521984562512,0.2241636847395867
3181,-6.3960686,308.15,695.9972,25040.521,0.57554626,0.42042717,0.25749555,-2.0080566855597217,0.996650355870234,-0.00623843320511846,-0.00021824190788526752,-0.9989105754011999,-0.8008235680147922,0.15948521960586765,0.00623843320511846,0.00021824190788526752,0.9989105754011999,0.8008235680147922,0.15948521960586765,0.226507763750428
3182,-6.227327,313.15,695.9972,25040.521,0.5699767,0.41226354,0.2574986,-1.982207367719028,0.9960856889579833,-0.006241969684815203,-0.00021210887767898474,-0.9986739639926939,-0.8044516032927937,0.1538406069446481,0.006241969684815203,0.00021210887767898474,0.9986739639926939,0.8044516032927937,0.1538406069446481,0.2421734780863822
3183,-6.0637684,318.15,695.9972,25040.521,0.5645813,0.4043565,0.25750175,-1.9570019218605192,0.9954487562400676,-0.006245963576707252,-0.00020618062879681313,-0.9983965350190322,-0.807976731422499,0.1484844916788473,0.006245963576707252,0.00020618062879681313,0.9983965350190322,0.807976731422499,0.1484844916788473,0.1916617061016783
3184,-5.9051485,323.15,695.9972,25040.523,0.55935335,0.39669544,0.25750482,-1.9324060509053091,0.9947334649319917,-0.006250455413176543,-0.0002004483493784807,-0.9980730634790878,-0.8114010783706184,0.1434028947676002,0.006250455413176543,0.0002004483493784807,0.9980730634790878,0.8114010783706184,0.1434028947676002,0.200605187345559
3185,-7.471224,283.36,697.28516,27123.67,0.3653612,0.2950998,0.27577224,-1.308907854543945,0.9992549289010667,-0.00671492687765093,-0.0002521660059822838,-0.9993592182398799,-0.8466440555823741,0.08033699776567131,0.00671492687765093,0.0002521660059822838,0.9993592182398799,0.8466440555823741,0.08033699776567131,4.041701633793471
3186,-7.270083,288.2,697.28516,27123.668,0.36191377,0.29016697,0.27576858,-1.2933092823875905,0.9990997866177006,-0.006715969090187855,-0.0002450701632117084,-0.9992087140417787,-0.849001550203447,0.07779361611658611,0.006715969090187855,0.0002450701632117084,0.9992087140417787,0.849001550203447,0.07779361611658611,3.772838885132451
3187,-7.071201,293.15,697.28516,27123.67,0.35850647,0.2852903,0.27576482,-1.277828969153174,0.9989148515487865,-0.006717212952935291,-0.0002380607649328209,-0.9990252192930998,-0.8513225781406374,0.07531895132351626,0.006717212952935291,0.0002380607649328209,0.9990252192930998,0.8513225781406374,0.07531895132351626,3.448472844334212
3188,-6.880787,298.05,697.28516,27123.666,0.35524517,0.28062186,0.27576116,-1.262946885233196,0.9987025301912268,-0.00671864002275812,-0.00023135722312929733,-0.9988098363835648,-0.8535319195607591,0.0729876289209955,0.00671864002275812,0.00023135722312929733,0.9988098363835648,0.8535319195607591,0.0729876289209955,3.1735235465187586
3189,-6.6994443,302.87,697.28516,27123.67,0.35214052,0.27617657,0.27575758,-1.248712733319056,0.9984620902545033,-0.006720258931405812,-0.00022498072870758798,-0.9985606651646964,-0.8556202939985461,0.07080265088746102,0.006720258931405812,0.00022498072870758798,0.9985606651646964,0.8556202939985461,0.07080265088746102,2.867571021939085
3190,-6.5251675,307.65,697.28516,27123.666,0.34915847,0.27190536,0.275754,-1.2349711105694303,0.9981894415084747,-0.006722093533700846,-0.0002188607112263894,-0.998272218848849,-0.8576084823979075,0.06873598240641877,0.006722093533700846,0.0002188607112263894,0.998272218848849,0.8576084823979075,0.06873598240641877,2.589862726961897
3191,-6.3207664,313.45,697.28516,27123.668,0.34566283,0.26689747,0.2757497,-1.2187658857225574,0.9978079708734303,-0.0067246639441697715,-0.00021169425328905898,-0.9978594982847927,-0.8599096829309781,0.06635472202373337,0.0067246639441697715,0.00021169425328905898,0.9978594982847927,0.8599096829309781,0.06635472202373337,2.2320539200847787
3192,-6.1521416,318.4,697.28516,27123.666,0.34278047,0.26276726,0.27574608,-1.2053144405123097,0.9974339848806372,-0.006727184848203815,-0.00020579268436826355,-0.9974458126772381,-0.8617765270143624,0.06442570701123247,0.006727184848203815,0.00020579268436826355,0.9974458126772381,0.8617765270143624,0.06442570701123247,1.9171657963795177
3193,-6.021249,322.35,697.28516,27123.67,0.34054413,0.25956196,0.2757432,-1.1948148490799344,0.9971006182797362,-0.0067294349804730294,-0.0002012190369682406,-0.9970703492791215,-0.8632012592887927,0.06295101956964715,0.0067294349804730294,0.0002012190369682406,0.9970703492791215,0.8632012592887927,0.06295101956964715,1.6246510080289704
3194,-2.2029505,278.15,658.4051,17821.566,-1.1487612,-1.1928573,0.33899823,5.600512681855694,1.618726246013114,-0.003054752734126335,-0.00015428345947256082,-0.5573735950045995,-0.8405492932484256,0.7501090203611503,0.003054752734126335,0.00015428345947256082,0.5573735950045995,0.8405492932484256,0.7501090203611503,0.2489073453145953
3195,-2.1296859,283.15,658.4051,17821.564,-1.1408271,-1.1859959,0.33896,5.468813361154087,1.65010314575569,-0.0029966659257666868,-0.00014672216905184136,-0.5415586979441537,-0.7948936233637517,0.6973633469426674,0.0029966659257666868,0.00014672216905184136,0.5415586979441537,0.7948936233637517,0.6973633469426674,0.4363227313818005
3196,-2.0600955,288.15,658.4051,17821.564,-1.1331408,-1.1793375,0.3389219,5.3404487160062875,1.6805963898157685,-0.002942293522020811,-0.00013967407140096148,-0.5264318021935044,-0.7519591677754315,0.6488728676303372,0.002942293522020811,0.00013967407140096148,0.5264318021935044,0.7519591677754315,0.6488728676303372,0.5847513706763592
3197,-1.9939072,293.15,658.4051,17821.564,-1.1256907,-1.1728716,0.338884,5.215396619532344,1.7101407701107632,-0.002891462479177214,-0.0001330979366575292,-0.5119603533793571,-0.711600410272289,0.6043163107504494,0.002891462479177214,0.0001330979366575292,0.5119603533793571,0.711600410272289,0.6043163107504494,0.7396931924483767
3198,-1.930887,298.15,658.4051,17821.566,-1.1184646,-1.1665881,0.33884618,5.093636399628159,1.7386766502779623,-0.0028440069204472788,-0.00012695601904500164,-0.4981133645814456,-0.6736786906409884,0.5633944699540786,0.0028440069204472788,0.00012695601904500164,0.4981133645814456,0.6736786906409884,0.5633944699540786,0.9144996354590196
3199,-1.870839,303.15,658.4051,17821.564,-1.111451,-1.160478,0.3388085,4.975163985737802,1.7661474241947155,-0.002799770734394446,-0.00012121394615937926,-0.4848629729809695,-0.6380662427009188,0.5258328835145211,0.002799770734394446,0.00012121394615937926,0.4848629729809695,0.6380662427009188,0.5258328835145211,1.0324348065311462
3200,-1.8136146,308.15,658.4051,17821.564,-1.1046402,-1.154533,0.33877096,4.860011167359945,1.792491210392531,-0.002758623217908919,-0.00011584093505386415,-0.4721881117447238,-0.6046541249374865,0.4913873593170186,0.002758623217908919,0.00011584093505386415,0.4721881117447238,0.6046541249374865,0.4913873593170186,1.154868853014687
3201,-1.7591226,313.15,658.4051,17821.564,-1.0980215,-1.1487454,0.3387335,4.7482670622995755,1.8176320358499403,-0.002720466944550888,-0.00011080988688166861,-0.46007801675445775,-0.5733595979704487,0.45984744009459755,0.002720466944550888,0.00011080988688166861,0.46007801675445775,0.5733595979704487,0.45984744009459755,1.2772083298205923
3202,-4.225425,273.15,630.54944,8441.954,1.367454,1.0160508,0.20771801,-4.853019534883234,0.9290531237808242,-0.0027488695128635486,-0.00026864759093272073,-1.0237912503896112,-0.675656886403602,0.9325054028461617,0.0027488695128635486,0.00026864759093272073,1.0237912503896112,0.675656886403602,0.9325054028461617,5.313419672407692
3203,-4.118615,278.15,630.54944,8441.954,1.3506961,0.9904327,0.20772392,-4.766236577149927,0.922467492894475,-0.002768494095958238,-0.0002619846884506129,-1.0256204495074208,-0.6871114918454425,0.9015749783212774,0.002768494095958238,0.0002619846884506129,1.0256204495074208,0.6871114918454425,0.9015749783212774,5.23098728885803
3204,-4.014752,283.15,630.54944,8441.954,1.3345299,0.96572095,0.20772985,-4.681376197742753,0.9155131918986781,-0.0027895237669872835,-0.0002556340949899552,-1.0275056248089423,-0.6985922016315339,0.8728376699295588,0.0027895237669872835,0.0002556340949899552,1.0275056248089423,0.6985922016315339,0.8728376699295588,5.127929812339039
3205,-3.9136612,288.15,630.54944,8441.954,1.3189244,0.9418692,0.20773575,-4.59829301761474,0.908184674284752,-0.0028120335875553653,-0.0002495807517162521,-1.0294425997736558,-0.7101136151210499,0.846183470421981,0.0028120335875553653,0.0002495807517162521,1.0294425997736558,0.7101136151210499,0.846183470421981,5.0498190525132856
3206,-3.8151746,293.15,630.54944,8441.954,1.3038502,0.9188328,0.20774162,-4.516847078139692,0.9004763922001839,-0.002836105232644466,-0.00024381081320419087,-1.0314267721101729,-0.7216904861014344,0.8215104001335458,0.002836105232644466,0.00024381081320419087,1.0314267721101729,0.7216904861014344,0.8215104001335458,4.983056141528989
3207,-3.719137,298.15,630.54944,8441.954,1.2892803,0.8965697,0.20774744,-4.436907624934752,0.892383290125677,-0.002861826118945018,-0.0002383114316872524,-1.0334529111800166,-0.7333372177258173,0.7987250447249653,0.002861826118945018,0.0002383114316872524,1.0334529111800166,0.7333372177258173,0.7987250447249653,4.892366917533597
3208,-3.625404,303.15,630.54944,8441.954,1.2751906,0.875043,0.20775333,-4.358356834036449,0.8839006381213043,-0.0028892906030929563,-0.0002330707360745613,-1.035515194658398,-0.7450668628877908,0.7777460563237741,0.0028892906030929563,0.0002330707360745613,1.035515194658398,0.7450668628877908,0.7777460563237741,4.819468648763614
3209,-3.5338356,308.15,630.54944,8441.954,1.2615576,0.85421693,0.20775914,-4.281077431142181,0.875023665779258,-0.002918601984915926,-0.00022807786720581343,-1.0376071967196319,-0.7568930961078131,0.7584984643645348,0.002918601984915926,0.00022807786720581343,1.0376071967196319,0.7568930961078131,0.7584984643645348,4.701945082487695
3210,-3.4443011,313.15,630.54944,8441.954,1.2483594,0.8340571,0.20776492,-4.204957456826227,0.8657480370245466,-0.002949871901031342,-0.0002233227978285203,-1.0397215659478447,-0.7688291552842532,0.7409132018056823,0.002949871901031342,0.0002233227978285203,1.0397215659478447,0.7688291552842532,0.7409132018056823,4.628206241767341
3211,-3.3566747,318.15,630.54944,8441.954,1.2355752,0.8145322,0.2077707,-4.12988904655123,0.8560694170711234,-0.002983222805142653,-0.00021879640020701284,-1.0418501022118674,-0.7808877806216212,0.7249297674237266,0.002983222805142653,0.00021879640020701284,1.0418501022118674,0.7808877806216212,0.7249297674237266,4.537257467147363
3212,-3.2708373,323.15,630.54944,8441.954,1.2231852,0.7956126,0.20777652,-4.055767220885153,0.8459837906608683,-0.0030187881091630975,-0.0002144903240537265,-1.0439834590809043,-0.79308134428608,0.7104936502816097,0.0030187881091630975,0.0002144903240537265,1.0439834590809043,0.79308134428608,0.7104936502816097,4.446598968821716
3213,-4.2127123,293.15,693.255,26274.725,-0.86969084,-0.89627075,0.33122352,4.448283055396489,1.065861968816157,-0.006169375033822581,-0.00022216727237424447,-0.9233067208533525,-1.5587333595556045,0.9511836014885531,0.006169375033822581,0.00022216727237424447,0.9233067208533525,1.5587333595556045,0.9511836014885531,2.395679413853686
3214,-3.9098926,303.15,693.255,26274.729,-0.85783195,-0.88526213,0.33114696,4.339958022880556,1.0869842749746808,-0.006049492501754366,-0.0002053986818114109,-0.8999774961012956,-1.4926490493785434,0.886706016919498,0.006049492501754366,0.0002053986818114109,0.8999774961012956,1.4926490493785434,0.886706016919498,2.310733611696241
3215,-3.7680154,308.15,693.255,26274.729,-0.85215354,-0.8799775,0.33110887,4.2853598844263106,1.0989826333991255,-0.005983445980984935,-0.0001972982008466587,-0.8870130196392179,-1.4570964775274327,0.8539989375394911,0.005983445980984935,0.0001972982008466587,0.8870130196392179,1.4570964775274327,0.8539989375394911,2.292584901268772
3216,-3.6321669,313.15,693.255,26274.729,-0.84663224,-0.8748302,0.3310709,4.230385207645762,1.1119308683149185,-0.005913769829008724,-0.00018939580213996876,-0.8732491067716901,-1.4200586079755813,0.8211166638464421,0.005913769829008724,0.00018939580213996876,0.8732491067716901,1.4200586079755813,0.8211166638464421,2.255298094601704
3217,-3.5021093,318.15,693.255,26274.725,-0.84125996,-0.86981297,0.33103308,4.174986697032544,1.1258080271356825,-0.005840873453927574,-0.00018169942542401956,-0.8587516189993714,-1.3817119404368408,0.7881793914259175,0.005840873453927574,0.00018169942542401956,0.8587516189993714,1.3817119404368408,0.7881793914259175,2.212026597566381
3218,-3.3776085,323.15,693.255,26274.729,-0.8360305,-0.8649205,0.33099535,4.119144035143634,1.1405821706493826,-0.005765216562380952,-0.00017421726150229118,-0.8435959474461908,-1.3422552046385672,0.7553199923786535,0.005765216562380952,0.00017421726150229118,0.8435959474461908,1.3422552046385672,0.7553199923786535,2.210793785942178
3219,-3.6064057,283.15,645.5197,7705.7095,1.1720004,0.853402,0.21768838,-4.035646656476024,0.8904352027778784,-0.002497935900436964,-0.00026780178564507495,-1.027756437028505,-0.7328682574709885,0.7193562536281536,0.002497935900436964,0.00026780178564507495,1.027756437028505,0.7328682574709885,0.7193562536281536,5.827078188274523
3220,-3.4218912,293.15,645.5197,7705.7095,1.1451958,0.81266654,0.21770093,-3.886957201089715,0.8730884077533734,-0.0025475656763730937,-0.0002565257200843918,-1.0304619198130966,-0.7558439555175528,0.6809920969280515,0.0025475656763730937,0.0002565257200843918,1.0304619198130966,0.7558439555175528,0.6809920969280515,5.4957795455499845
3221,-3.2461371,303.15,645.5197,7705.7095,1.1201572,0.77462476,0.21771342,-3.7431721720696145,0.8542997243264542,-0.0026035944958139492,-0.00024632470009560667,-1.0329517838229145,-0.7789365010587871,0.6485825541283082,0.0026035944958139492,0.00024632470009560667,1.0329517838229145,0.7789365010587871,0.6485825541283082,5.1577273639278385
3222,-3.0781183,313.15,645.5197,7705.7095,1.0967145,0.7390189,0.21772584,-3.603474072285035,0.8340750829361206,-0.002666726420122634,-0.00023710698105194905,-1.0351046449007046,-0.802180670739588,0.6216006952551139,0.002666726420122634,0.00023710698105194905,1.0351046449007046,0.802180670739588,0.6216006952551139,4.88806745373763
3223,-2.9169207,323.15,645.5197,7705.7095,1.0747205,0.7056228,0.21773818,-3.4671184696522768,0.8124288170520232,-0.0027377783915920628,-0.00022879430732195875,-1.036770546974624,-0.8255871925849212,0.5996042975356967,0.0027377783915920628,0.00022879430732195875,1.036770546974624,0.8255871925849212,0.5996042975356967,4.662220305834301
3224,-6.5150576,273.15,693.552,22687.736,0.2568407,0.21683416,0.28401932,-0.9344957748836575,0.9986160392380151,-0.005680996814181985,-0.00026728585911172645,-0.9979663044305942,-0.8812907242608146,0.04423372480304631,0.005680996814181985,0.00026728585911172645,0.9979663044305942,0.8812907242608146,0.04423372480304631,0.1255006628950052
3225,-6.3298745,278.15,693.552,22687.736,0.2544688,0.21347836,0.28401065,-0.9235318298632862,0.9983540285358865,-0.0056824877501841725,-0.0002594274312989486,-0.9975386097463682,-0.8827879669867209,0.04292257564705693,0.0056824877501841725,0.0002594274312989486,0.9975386097463682,0.8827879669867209,0.04292257564705693,0.1462804706404252
3226,-6.15118,283.15,693.552,22687.736,0.25218233,0.21024062,0.28400195,-0.912894808792919,0.9980546524324918,-0.005684192267102252,-0.00025185439301144005,-0.9970408320413083,-0.8841826660318179,0.04167647761367548,0.005684192267102252,0.00025185439301144005,0.9970408320413083,0.8841826660318179,0.04167647761367548,0.1366513037902921
3227,-5.978631,288.15,693.552,22687.736,0.2499767,0.20711455,0.28399333,-0.9025616985208558,0.9977144514712515,-0.005686130464619879,-0.0002445524125300733,-0.9964648462937282,-0.8854722087282046,0.04049128769360441,0.005686130464619879,0.0002445524125300733,0.9964648462937282,0.8854722087282046,0.04049128769360441,0.125536141749075
3228,-5.811909,293.15,693.552,22687.736,0.24784775,0.20409475,0.2839847,-0.8925117590477938,0.9973298605781487,-0.005688323153398314,-0.00023750812367578475,-0.9958020236754251,-0.8866531449138526,0.03936342868217557,0.005688323153398314,0.00023750812367578475,0.9958020236754251,0.8866531449138526,0.03936342868217557,0.1035161115471021
3229,-5.650712,298.15,693.552,22687.736,0.24579094,0.20117502,0.28397617,-0.882721863191964,0.9968972210039401,-0.005690791806791257,-0.00023070904106870522,-0.995043199648433,-0.8877219247230205,0.03828919241768999,0.005690791806791257,0.00023070904106870522,0.995043199648433,0.8877219247230205,0.03828919241768999,0.0805859234011014
3230,-5.494763,303.15,693.552,22687.738,0.24380344,0.19835137,0.28396764,-0.8731760611618217,0.9964127919096518,-0.0056935590185823596,-0.0002241434840814479,-0.9941787434534383,-0.888673540245321,0.03726584862811339,0.0056935590185823596,0.0002241434840814479,0.9941787434534383,0.888673540245321,0.03726584862811339,0.0516509460401852
3231,-5.343799,308.15,693.552,22687.736,0.24188176,0.19561869,0.28395915,-0.8638549100671244,0.9958727726960417,-0.005696645889960221,-0.0002178005060592145,-0.9931985005919267,-0.8895030572062822,0.03629038575729362,0.005696645889960221,0.0002178005060592145,0.9931985005919267,0.8895030572062822,0.03629038575729362,0.0195483656527537
3232,-5.1975765,313.15,693.552,22687.736,0.2400232,0.19297303,0.28395066,-0.8547424232977889,0.9952733171122724,-0.005700076993887936,-0.00021166983243593954,-0.9920918563811302,-0.890204556765703,0.03536033933537937,0.005700076993887936,0.00021166983243593954,0.9920918563811302,0.890204556765703,0.03536033933537937,0.0079341729047675
3233,-4.4447803,278.15,643.57227,16347.56,0.24617971,0.2070503,0.28459623,-0.8850381551118812,0.9896099308845735,-0.004797160276225758,-0.00024811016565658866,-0.9834961260263054,-0.8780051830763391,0.04055904933064833,0.004797160276225758,0.00024811016565658866,0.9834961260263054,0.8780051830763391,0.04055904933064833,0.0285762632559771
3234,-4.313685,283.15,643.57227,16347.56,0.24398795,0.20395178,0.28458747,-0.8737241022784628,0.9883059559881829,-0.004803489668997561,-0.00024071119877034118,-0.9810790265124928,-0.8781336239436692,0.03941638739230584,0.004803489668997561,0.00024071119877034118,0.9810790265124928,0.8781336239436692,0.03941638739230584,0.0985277578992862
3235,-4.186978,288.15,643.5722,16347.559,0.24187355,0.20096008,0.28457877,-0.8626212262180153,0.9868949494881158,-0.004810358178621481,-0.00023358648116721505,-0.9784063936787808,-0.8780304886495089,0.03833169667284085,0.004810358178621481,0.00023358648116721505,0.9784063936787808,0.8780304886495089,0.03833169667284085,0.1712596215448512
3236,-4.0644255,293.15,643.57227,16347.56,0.2398327,0.19806975,0.2845701,-0.8517082870685496,0.9853737394313457,-0.004817783607809204,-0.0002267219001978163,-0.9754621384518157,-0.8776847731195876,0.03730152181589833,0.004817783607809204,0.0002267219001978163,0.9754621384518157,0.8776847731195876,0.03730152181589833,0.2399553600245392
3237,-3.9458084,298.15,643.57227,16347.56,0.23786151,0.19527581,0.28456146,-0.840964601119714,0.9837394623777552,-0.004825787346096144,-0.00022010407523520204,-0.972229927911905,-0.877084769647518,0.03632269695955089,0.004825787346096144,0.00022010407523520204,0.972229927911905,0.877084769647518,0.03632269695955089,0.3076220708461132
3238,-3.8309236,303.15,643.57227,16347.56,0.23595664,0.1925735,0.2845529,-0.8303711123892779,0.9819896044054022,-0.004834386665704583,-0.00021372048803529277,-0.9686932783863945,-0.8762182433418717,0.03539225007656871,0.004834386665704583,0.00021372048803529277,0.9686932783863945,0.8762182433418717,0.03539225007656871,0.3917127334211225
3239,-3.719579,308.15,643.5722,16347.559,0.23411492,0.18995838,0.28454432,-0.8199096427895665,0.9801219691906486,-0.004843599410010741,-0.00020755930656364283,-0.964835473591449,-0.8750723797539361,0.03450741732443705,0.004843599410010741,0.00020755930656364283,0.964835473591449,0.8750723797539361,0.03450741732443705,0.4735888640397636
3240,-3.6115985,313.15,643.57227,16347.56,0.23233336,0.1874262,0.2845358,-0.8095628322954662,0.9781348096886492,-0.004853438812702225,-0.00020160942749910128,-0.9606397714877294,-0.8736338549416993,0.033665581481346483,0.004853438812702225,0.00020160942749910128,0.9606397714877294,0.8736338549416993,0.033665581481346483,0.5626763896005911
3241,-3.506812,318.15,643.57227,16347.56,0.23060915,0.18497322,0.2845273,-0.7993144614245072,0.976026658621581,-0.0048639219097791,-0.00019586025673505174,-0.9560891291539747,-0.8718886002140224,0.03286436443776089,0.0048639219097791,0.00019586025673505174,0.9560891291539747,0.8718886002140224,0.03286436443776089,0.6497977413999214
3242,-3.4050639,323.15,643.57227,16347.56,0.2289396,0.18259552,0.28451884,-0.7891484389973475,0.9737965642212757,-0.004875060791772585,-0.00019030182418711044,-0.9511665304987726,-0.8698222580122278,0.032101387800011816,0.004875060791772585,0.00019030182418711044,0.9511665304987726,0.8698222580122278,0.032101387800011816,0.7380596359027605
3243,-9.730985,283.15,694.5261,23320.191,2.5066261,1.7908344,0.1547455,-9.445452452148462,0.9994388103184526,-0.005818201138415557,-0.0002517489625202975,-1.0003183252087509,-0.5481892327543786,2.4328746136567543,0.005818201138415557,0.0002517489625202975,1.0003183252087509,0.5481892327543786,2.4328746136567543,2.1884063856068003
3244,-9.284647,293.15,694.5261,23320.191,2.4486785,1.7007774,0.15475088,-9.161474744132931,0.9991494606123281,-0.0058198860663026646,-0.0002373190279720442,-1.0004770063311808,-0.5667301080489769,2.2261435386961703,0.0058198860663026646,0.0002373190279720442,1.0004770063311808,0.5667301080489769,2.2261435386961703,1.7939020254526046
3245,-8.86611,303.15,694.5261,23320.193,2.3945513,1.6166675,0.15475623,-8.895300445076344,0.9987449588305617,-0.005822243678190121,-0.00022386362775068087,-1.0006958231618548,-0.5844906127330519,2.039106664056203,0.005822243678190121,0.00022386362775068087,1.0006958231618548,0.5844906127330519,2.039106664056203,2.0262391292226596
3246,-8.47278,313.15,694.5261,23320.191,2.3438778,1.5379333,0.15476157,-8.64502085039642,0.9981924744509727,-0.005825465702062972,-0.00021129449137220226,-1.000990583256214,-0.601543610002826,1.8697138315969168,0.005825465702062972,0.00021129449137220226,1.000990583256214,0.601543610002826,1.8697138315969168,2.122655224859459
3247,-8.102361,323.15,694.5261,23320.191,2.2963378,1.4640763,0.15476683,-8.4089843941763,0.9974535633646856,-0.005829781192375643,-0.00019953473730595044,-1.0013793473443369,-0.6179617055337608,1.7161872168020125,0.005829781192375643,0.00019953473730595044,1.0013793473443369,0.6179617055337608,1.7161872168020125,2.1177572215409697
3248,-5.0960503,278.15,691.1873,21869.488,-0.27219957,-0.2667824,0.3112026,1.1229550573304636,1.0068734669785597,-0.0054684242363109824,-0.0002566430703861173,-0.9829647618262112,-1.1520828740001552,0.07559967781708547,0.0054684242363109824,0.0002566430703861173,0.9829647618262112,1.1520828740001552,0.07559967781708547,0.0657733280996275
3249,-4.9366436,283.15,691.1873,21869.488,-0.2693642,-0.26367074,0.31116876,1.1084935356485763,1.007957489792481,-0.005462543138458749,-0.0002487913707927585,-0.9801263996850819,-1.1458604520666384,0.07349981031747632,0.005462543138458749,0.0002487913707927585,0.9801263996850819,1.1458604520666384,0.07349981031747632,0.1001716754601025
3250,-4.7829566,288.15,691.1873,21869.488,-0.26661134,-0.26065046,0.31113508,1.094317658079596,1.0091607651303314,-0.005456029861617668,-0.0002411906620226647,-0.9769493849022581,-1.1392457907714788,0.07145910276405759,0.005456029861617668,0.0002411906620226647,0.9769493849022581,1.1392457907714788,0.07145910276405759,0.1574816608607427
3251,-4.6347103,293.15,691.1873,21869.486,-0.2639374,-0.2577176,0.31110156,1.0804012859295882,1.010489528901996,-0.005448854845802572,-0.00023382787650868804,-0.9734123200687711,-1.1322096609642767,0.06947291683178053,0.005448854845802572,0.00023382787650868804,0.9734123200687711,1.1322096609642767,0.06947291683178053,0.2143585628940902
3252,-4.491644,298.15,691.1873,21869.488,-0.26133767,-0.25486726,0.31106818,1.0667142830413927,1.0119495597832195,-0.005440993789160324,-0.0002266910209009711,-0.9694946232281001,-1.1247237740888227,0.06753643254397894,0.005440993789160324,0.0002266910209009711,0.9694946232281001,1.1247237740888227,0.06753643254397894,0.2791912549372188
3253,-4.353511,303.15,691.1873,21869.488,-0.25881034,-0.25209704,0.31103498,1.053238510825983,1.0135463073852589,-0.005432422011312338,-0.00021976905252830674,-0.9651765474966718,-1.1167630952355614,0.06564653349060005,0.005432422011312338,0.00021976905252830674,0.9651765474966718,1.1167630952355614,0.06564653349060005,0.3564744768733154
3254,-4.2200866,308.15,691.1873,21869.488,-0.25635022,-0.24940139,0.31100193,1.0399422962538598,1.0152844184302958,-0.005423122003819106,-0.00021305189643695078,-0.9604398997194945,-1.1083030973991366,0.06379872850624774,0.005423122003819106,0.00021305189643695078,0.9604398997194945,1.1083030973991366,0.06379872850624774,0.4495631313999921
3255,-4.091158,313.15,691.1873,21869.486,-0.25395453,-0.24677739,0.310969,1.0268055551120767,1.017168045893814,-0.005413078781247117,-0.0002065302916414239,-0.9552678144130454,-1.0993232263629045,0.06199026262291804,0.005413078781247117,0.0002065302916414239,0.9552678144130454,1.0993232263629045,0.06199026262291804,0.4654410340517079
3256,-3.9665258,318.15,691.1873,21869.488,-0.2516198,-0.24422084,0.31093618,1.0138042470573818,1.0192005575039311,-0.005402284397497285,-0.0002001957756048482,-0.9496451810219447,-1.0898049529706768,0.060218021553669294,0.005402284397497285,0.0002001957756048482,0.9496451810219447,1.0898049529706768,0.060218021553669294,0.5959546049551667
3257,-5.2882037,293.15,684.38086,21952.71,0.07649541,0.06537254,0.29514182,-0.2808367712319655,0.9985815426394801,-0.005645454029350477,-0.00023488311397174398,-0.9908702306165671,-0.9539951399646283,0.004175090237794257,0.005645454029350477,0.00023488311397174398,0.9908702306165671,0.9539951399646283,0.004175090237794257,0.1010235256298033
3258,-4.98926,303.15,684.38086,21952.71,0.07600345,0.06448148,0.29510617,-0.27767361693690684,0.9981088475896694,-0.005648127663774269,-0.00022143419899924,-0.9876800698090199,-0.951704976502006,0.004058357462472154,0.005648127663774269,0.00022143419899924,0.9876800698090199,0.951704976502006,0.004058357462472154,0.0019843196185327
3259,-4.709283,313.15,684.38086,21952.707,0.07555761,0.06365138,0.29507086,-0.27460223676606343,0.9975254943496368,-0.005651429918396102,-0.00020886216528738803,-0.9836907184775132,-0.94866966240764,0.003950021427008963,0.005651429918396102,0.00020886216528738803,0.9836907184775132,0.94866966240764,0.003950021427008963,0.146261802581102
